"","month","year","total_volume","min_flow","max_flow","mean_flow","median_flow"
"447",9,1997,336960000,11232000,11232000,11232000,11232000
"448",9,1998,344217600,10800000,17452800,11473920,11102400
"449",9,1999,3309292800,15724800,346464000,110309760,27734400
"450",9,2000,394934400,10972800,30844800,13164480,12139200
"451",9,2001,480470400,9504000,23155200,16015680,16459200
"452",9,2002,335232000,10800000,13651200,11174400,10886400
"453",9,2003,1225843200,15811200,158112000,40861440,16675200
"454",9,2004,2077488000,13305600,133920000,69249600,59313600
"455",9,2005,464486400,11145600,16675200,15482880,16329600
"456",9,2006,297941760,8484480,13564800,9931392,8640000
"457",9,2007,376185600,9072000,16070400,12539520,12744000
"458",9,2008,3131913600,10454400,194400000,104397120,136512000
"459",9,2009,346049280,7793280,15811200,11534976,10238400
"460",9,2010,356918400,9072000,13824000,11897280,12441600
"461",9,2011,311247360,8311680,13824000,10374912,10454400
"462",9,2012,336700800,9417600,15033600,11223360,11404800
"463",9,2013,315187200,10108800,11059200,10506240,10281600
"464",9,2014,396748800,12528000,23500800,13224960,12960000
"465",9,2015,348105600,11145600,13219200,11603520,11232000
"466",9,2016,448761600,11664000,53913600,14958720,13262400
"467",9,2017,341262720,8087040,16156800,11375424,12571200
"468",9,2018,1661195520,0,444096000,55373184,8985600
"469",9,2019,297561600,9331200,10886400,9918720,9417600
"470",9,2020,1346457600,9244800,103680000,44881920,23544000
"471",9,2021,272764800,8985600,9158400,9092160,9072000
"472",9,2022,10108800,10108800,10108800,10108800,10108800
"473",10,1970,118739520,717120,37843200,3830307.09677419,1900800
"474",10,1971,7249737600,25920000,688608000,233862503.225806,190944000
"475",10,1972,2542838400,12009600,441504000,82027045.1612903,21600000
"476",10,1973,128736000,3024000,6739200,4152774.19354839,3888000
"477",10,1974,313891200,4924800,18576000,10125522.5806452,9331200
"478",10,1975,502675200,6912000,31536000,16215329.0322581,16329600
"479",10,1976,245376000,1814400,43891200,7915354.83870968,4492800
"480",10,1977,369161280,751680,108864000,11908428.3870968,2851200
"481",10,1978,137289600,2073600,12009600,4428696.77419355,3801600
"482",10,1979,776217600,5961600,77068800,25039277.4193548,16934400
"483",10,1980,97761600,820800,11232000,3153600,1814400
"484",10,1981,695347200,3801600,251424000,22430554.8387097,3888000
"485",10,1982,1187740800,5961600,271296000,38314219.3548387,6048000
"486",10,1983,194451840,5702400,7344000,6272640,5961600
"487",10,1984,510883200,13910400,27388800,16480103.2258065,14256000
"488",10,1985,612662400,5875200,23414400,19763303.2258065,21254400
"489",10,1986,544060800,12614400,24192000,17550348.3870968,17798400
"490",10,1987,445219200,10972800,15811200,14361909.6774194,14688000
"491",10,1988,424137600,11059200,17193600,13681858.0645161,13824000
"492",10,1989,2318025600,15465600,177120000,74775019.3548387,43459200
"493",10,1990,532742400,14688000,20044800,17185238.7096774,16848000
"494",10,1991,433382400,10972800,14688000,13980077.4193548,13910400
"495",10,1992,458006400,11404800,16588800,14774400,14688000
"496",10,1993,422064000,9417600,18576000,13614967.7419355,15465600
"497",10,1994,456796800,12096000,16416000,14735380.6451613,14688000
"498",10,1995,1454371200,12873600,199584000,46915200,15033600
"499",10,1996,2597961600,16070400,245376000,83805212.9032258,59702400
"500",10,1997,346204800,10972800,11404800,11167896.7741935,11232000
"501",10,1998,440035200,9849600,15638400,14194683.8709677,14860800
"502",10,1999,8617276800,16416000,541728000,277976670.967742,317952000
"503",10,2000,354067200,10627200,12528000,11421522.5806452,11318400
"504",10,2001,465004800,11750400,18489600,15000154.8387097,14688000
"505",10,2002,768873600,9417600,122688000,24802374.1935484,10540800
"506",10,2003,623721600,14947200,66441600,20120051.6129032,15897600
"507",10,2004,367632000,10368000,15811200,11859096.7741935,10972800
"508",10,2005,358499520,7974720,13824000,11564500.6451613,12355200
"509",10,2006,294520320,8467200,11750400,9500655.48387097,8899200
"510",10,2007,304534080,6963840,13046400,9823680,10022400
"511",10,2008,1124124480,8035200,192672000,36262080,10540800
"512",10,2009,258698880,7974720,10108800,8345125.16129032,8121600
"513",10,2010,268392960,5486400,9504000,8657837.41935484,9417600
"514",10,2011,278285760,7871040,10800000,8976960,8899200
"515",10,2012,287668800,8294400,11491200,9279638.70967742,8605440
"516",10,2013,288904320,5538240,10368000,9319494.19354839,10281600
"517",10,2014,390441600,10368000,13046400,12594890.3225806,12787200
"518",10,2015,358646400,11404800,11923200,11569238.7096774,11491200
"519",10,2016,3970944000,10800000,326592000,128094967.741935,46483200
"520",10,2017,326030400,7888320,18748800,10517109.6774194,9590400
"521",10,2018,5198385600,7646400,475200000,167689858.064516,146016000
"522",10,2019,279244800,6549120,10972800,9007896.77419355,8726400
"523",10,2020,1934150400,9158400,169344000,62391948.3870968,31363200
"524",10,2021,277629120,8579520,9072000,8955778.06451613,8985600
"525",11,1970,819331200,4406400,144288000,27311040,14040000
"526",11,1971,2022105600,17280000,273888000,67403520,33739200
"527",11,1972,5562518400,15897600,473472000,185417280,157248000
"528",11,1973,127353600,1987200,7171200,4245120,4060800
"529",11,1974,302054400,6048000,17884800,10068480,9201600
"530",11,1975,782697600,6652800,148608000,26089920,17452800
"531",11,1976,155779200,1900800,28857600,5192640,3456000
"532",11,1977,770860800,6048000,196992000,25695360,8467200
"533",11,1978,208742400,1641600,27993600,6958080,6048000
"534",11,1979,4360953600,6480000,572832000,145365120,62640000
"535",11,1980,189561600,1728000,17452800,6318720,5961600
"536",11,1981,276825600,3628800,19440000,9227520,6868800
"537",11,1982,1006300800,10454400,70934400,33543360,37584000
"538",11,1983,168998400,5520960,5762880,5633280,5698080
"539",11,1984,420076800,7776000,14774400,14002560,13824000
"540",11,1985,2908569600,18403200,352512000,96952320,21211200
"541",11,1986,266976000,6220800,10022400,8899200,9633600
"542",11,1987,217036800,5616000,9417600,7234560,6091200
"543",11,1988,311990400,9936000,14428800,10399680,10281600
"544",11,1989,1574899200,15379200,119232000,52496640,48384000
"545",11,1990,445910400,14774400,15033600,14863680,14774400
"546",11,1991,208569600,5443200,9331200,6952320,5443200
"547",11,1992,824601600,14428800,122688000,27486720,14688000
"548",11,1993,229132800,7344000,8121600,7637760,7516800
"549",11,1994,224035200,6912000,11232000,7467840,6912000
"550",11,1995,3977510400,12787200,268704000,132583680,151200000
"551",11,1996,1397606400,15206400,121824000,46586880,28555200
"552",11,1997,330652800,10800000,11404800,11021760,10972800
"553",11,1998,254361600,5184000,10800000,8478720,9331200
"554",11,1999,2269209600,15465600,3.24e+08,75640320,21168000
"555",11,2000,339638400,10454400,12614400,11321280,11059200
"556",11,2001,285431040,5719680,14256000,9514368,8899200
"557",11,2002,3486844800,18057600,184896000,116228160,119232000
"558",11,2003,458265600,14947200,15465600,15275520,15292800
"559",11,2004,881193600,11318400,144288000,29373120,11491200
"560",11,2005,226186560,5140800,9676800,7539552,8290080
"561",11,2006,2005102080,5520960,321408000,66836736,14083200
"562",11,2007,182148480,4726080,7309440,6071616,6639840
"563",11,2008,249177600,8104320,8458560,8305920,8303040
"564",11,2009,2255100480,5201280,191808000,75170016,56332800
"565",11,2010,212146560,5909760,9244800,7071552,7698240
"566",11,2011,269654400,8899200,9072000,8988480,8985600
"567",11,2012,194477760,5495040,8640000,6482592,5806080
"568",11,2013,162043200,5261760,5564160,5401440,5374080
"569",11,2014,212509440,6410880,10368000,7083648,6505920
"570",11,2015,2860185600,11404800,269568000,95339520,33782400
"571",11,2016,986774400,9504000,168480000,32892480,9676800
"572",11,2017,174968640,4095360,7966080,5832288,4212000
"573",11,2018,5656262400,9331200,412128000,188542080,139104000
"574",11,2019,188559360,6091200,6549120,6285312,6264000
"575",11,2020,3013113600,9072000,335232000,100437120,50068800
"576",11,2021,252452160,8190720,8596800,8415072,8458560
"577",12,1970,566611200,5097600,72576000,18277780.6451613,10713600
"578",12,1971,1616630400,25920000,105408000,52149367.7419355,49420800
"579",12,1972,7420118400,52012800,750816000,239358658.064516,135648000
"580",12,1973,2388009600,3542400,402624000,77032567.7419355,36806400
"581",12,1974,1907712000,17625600,198720000,61539096.7741935,41644800
"582",12,1975,1067472000,12096000,180576000,34434580.6451613,17884800
"583",12,1976,1058140800,6134400,120096000,34133574.1935484,26006400
"584",12,1977,1582675200,11750400,196128000,51054038.7096774,37843200
"585",12,1978,1146268800,11145600,135648000,36976412.9032258,28425600
"586",12,1979,893289600,20044800,45273600,28815793.5483871,28425600
"587",12,1980,208051200,3283200,15984000,6711329.03225806,5356800
"588",12,1981,1575849600,6048000,256608000,50833858.0645161,20044800
"589",12,1982,3404073600,19872000,326592000,109808825.806452,52876800
"590",12,1983,2837954880,5788800,298944000,91546931.6129032,72576000
"591",12,1984,191462400,6048000,6307200,6176206.4516129,6134400
"592",12,1985,4869849600,15379200,416448000,157091922.580645,82771200
"593",12,1986,194745600,6134400,6393600,6282116.12903226,6307200
"594",12,1987,187747200,5875200,6220800,6056361.29032258,6134400
"595",12,1988,291945600,9158400,10540800,9417600,9331200
"596",12,1989,3168806400,13996800,307584000,102219561.290323,45014400
"597",12,1990,922665600,14515200,78710400,29763406.4516129,14774400
"598",12,1991,169430400,5443200,5529600,5465496.77419355,5443200
"599",12,1992,1881705600,14428800,237600000,60700180.6451613,35683200
"600",12,1993,212976000,6652800,7344000,6870193.5483871,6739200
"601",12,1994,211939200,6652800,6998400,6836748.38709677,6912000
"602",12,1995,1722384000,16329600,186624000,55560774.1935484,23241600
"603",12,1996,3081283200,15984000,260064000,99396232.2580645,49939200
"604",12,1997,351648000,11145600,11491200,11343483.8709677,11404800
"605",12,1998,179280000,5702400,6134400,5783225.80645161,5788800
"606",12,1999,990835200,15811200,101952000,31962425.8064516,16243200
"607",12,2000,349660800,7689600,11923200,11279380.6451613,11491200
"608",12,2001,175798080,5616000,5745600,5670905.80645161,5676480
"609",12,2002,5044204800,13046400,271296000,162716283.870968,185760000
"610",12,2003,2604268800,14947200,251424000,84008670.9677419,33782400
"611",12,2004,1978905600,17798400,184032000,63835664.516129,35856000
"612",12,2005,162267840,5114880,5348160,5234446.4516129,5279040
"613",12,2006,3890246400,13046400,321408000,125491819.354839,28339200
"614",12,2007,147165120,4674240,4942080,4747261.93548387,4734720
"615",12,2008,2238952320,8303040,260064000,72224268.3870968,86313600
"616",12,2009,6194966400,42595200,266976000,199837625.806452,258336000
"617",12,2010,179461440,5633280,5944320,5789078.70967742,5780160
"618",12,2011,219689280,5702400,8985600,7086750.96774194,5849280
"619",12,2012,187721280,5823360,6255360,6055525.16129032,6056640
"620",12,2013,4.05e+08,5538240,152928000,13064516.1290323,6687360
"621",12,2014,1314921600,11145600,230688000,42416825.8064516,30758400
"622",12,2015,2350857600,10108800,274752000,75834116.1290323,37238400
"623",12,2016,290044800,9158400,9676800,9356283.87096774,9417600
"624",12,2017,157965120,4017600,5935680,5095649.03225806,5823360
"625",12,2018,6980256000,9849600,420768000,225169548.387097,206496000
"626",12,2019,192533760,6108480,6281280,6210766.4516129,6238080
"627",12,2020,6077116800,11836800,378432000,196036025.806452,175392000
"628",12,2021,197415360,5685120,8303040,6368237.41935484,5875200
